domain,1CSE_G1,2CSE_G1,4CSE_G1,8CSE_G1,64CSE_G1,1CSE_G2,2CSE_G2,4CSE_G2,8CSE_G2,64CSE_G2,id,cluster,genes,DnaBinding,DnaBinding_each
chr15_67320000_68040000,0.396747588,0.512025069,0.827120919,0.75947952,0.168204226,0.694532741,0.844397123,0.360370033,0.420232209,0.201608945,1601,4,1700012I11Rik; AC109244.1; AC109244.2,0,FALSE; FALSE; FALSE
chr15_67600000_68240000,0.246336347,0.637552139,0.853423236,0.749764344,0.134371199,0.739956735,0.635325983,0.485422,0.488758831,0.284788725,1603,4,AC109244.1; AC109244.2; Zfat,1,FALSE; FALSE; TRUE
chr15_71280000_72560000,0.473435878,0.491329302,0.668483819,0.581901208,0.206008273,0.41832313,0.783974639,0.388281379,0.319818921,0.070377061,1609,4,AC144732.1; Fam135b; Gm47309; Gm22519; AC157602.1; Col22a1; Gm16308; AC100400.1; Gm23217; Gm24390; Kcnk9,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr15_89720000_90240000,0.057034931,0.272768492,0.482962501,0.630483672,0.229684288,0.04289408,0.754354691,0.282918719,0.26077752,0.019747939,1644,4,AC124133.1; Syt10; Gm24643; Gm24415; AC119932.1; Deaf1; Mir7648,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr15_90200000_91800000,0.525116606,0.439027611,0.339726812,0.246635745,0.527677557,0.336012425,0.289990464,0.183295448,0.289415293,0.126826871,1646,4,Deaf1; Mir7648; AC158922.1; Cpne8; Gm6746; AC099572.2; AC099572.1; Rpl31-ps8; Tcea1-ps1; AC136003.2; AC136003.3; Kif21a; AC136003.1; AC113102.1; AC113102.2; Abcd2; CN725425; Slc2a13; Gm15383; Gm15381; Gm24647; 4933438A12Rik; Gm25389; Lrrk2,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr15_90240000_90680000,0.448556655,0.591597555,1.113944896,1.226869258,0.805892725,1.203523674,0.601451392,0.609049675,0.73552005,0.180224824,1647,4,AC158922.1; Cpne8; Gm6746,0,FALSE; FALSE; FALSE
chr15_91880000_92960000,0.637142891,0.478785243,0.559409569,1.094614945,0.307272855,0.141091669,0.544640992,0.090403384,0.203234872,-0.091895011,1652,4,Muc19; AC162863.2; AC162863.1; Cntn1; Gm26760; Pdzrn4; AC101921.1; AC140403.3,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr15_92240000_92880000,0.859003701,0.553546338,0.737339736,1.205439321,0.409635013,0.324392039,0.607604086,0.139959266,0.282040081,-0.097076766,1653,4,Cntn1; Gm26760; Pdzrn4; AC101921.1,0,FALSE; FALSE; FALSE; FALSE
chr15_92360000_93240000,0.393359723,0.360724268,0.490967201,0.910632391,0.498299751,0.194488051,0.348060834,0.250876677,0.354823511,0.151258211,1654,4,Gm26760; Pdzrn4; AC101921.1; AC140403.3; AC140403.2; Gm30085; AC140403.1; AC151970.1; Gm4335; Gm24447; Gxylt1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr15_92440000_93000000,0.425276892,0.443698386,0.71715605,1.205335238,0.535389634,0.186498517,0.645933916,0.337067962,0.526546234,0.066213983,1655,4,Pdzrn4; AC101921.1; AC140403.3; AC140403.2,0,FALSE; FALSE; FALSE; FALSE
chr15_93560000_94280000,0.397418128,1.019296463,0.967593008,1.09480161,0.463399202,0.561379611,0.441979017,0.818449603,1.015575565,0.695888869,1658,4,Prickle1; AC124592.1; AC109617.1; AC109617.2; AC121517.2; AC121517.1; AC102910.1; Adamts20,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr15_94680000_96480000,0.523977946,0.408399505,0.403424279,0.554991674,0.19541348,0.072565815,0.219001863,0.224844612,0.378707213,0.126662594,1665,4,Tmem117; Gm25546; Gm23129; Nell2; 1700129L04Rik; Gm24668; Dbx2; AC107757.4; AC107757.2; AC107757.3; Gm8849; A130051J06Rik; Ano6; AC107757.1; Gm17546; Gm25070; AC113178.1; D030018L15Rik; 2610037D02Rik; 4833422M21Rik; Arid2; Gm25397; Scaf11,2,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE
chr15_95720000_96480000,0.717287236,0.652224414,0.881691427,1.208814544,0.70170662,0.143959004,0.059944213,0.386363367,0.742572666,0.415580139,1668,4,AC107757.2; AC107757.3; Gm8849; A130051J06Rik; Ano6; AC107757.1; Gm17546; Gm25070; AC113178.1; D030018L15Rik; 2610037D02Rik; 4833422M21Rik; Arid2; Gm25397; Scaf11,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE
chr15_97960000_98520000,0.130263099,0.569812351,0.943139713,1.1010064,0.59743828,0.091383549,0.019167271,0.872654409,0.798363904,0.508346391,1675,4,Tmem106c; Col2a1; Senp1; Gm25668; Pfkm; Gm26513; Asb8; Ccdc184; Olfr288; Gm44579; Olfr287; Olfr286; H1fnt; Zfp641; Olfr285; Olfr284; Olfr283; AC119935.1; 1700031M16Rik; Olfr282; AC138221.2; Olfr281; OR5BS1P; Lalba; Olfr279; Olfr278-ps1; Kansl2; Snora34; Mir1291,2,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr16_10040000_10880000,-0.24775486,-0.187541832,-0.014617389,0.193274643,0.353437,0.014527418,-0.055460942,0.154122582,0.513151461,0.522680044,1689,4,Gm7572; Gm3890; Rpl39l; AC154256.1; Atf7ip2; Gm24667; AC154256.2; Gm22932; Emp2; AC154311.1; Tekt5; Nubp1; Tvp23a; Ciita; Dexi; Clec16a; Gm15558; Socs1; Tnp2; Prm3; Prm2; Prm1; CT010583.1; Gm10343; Gm11172; Gm26822; Rmi2,5,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; TRUE; TRUE; TRUE; FALSE; FALSE; FALSE; FALSE; TRUE
chr16_14640000_15640000,-0.075007612,0.092229589,0.23388676,0.261630366,0.473204539,0.203761572,0.339580354,0.182360553,0.347925848,0.368586756,1699,4,Snai2; AC169385.1; Gm25547; AC154606.1; Efcab1; AC118928.1; Gm7731; AC173707.1; Gm21897; Gm6031; AC166171.1; Ube2v2; CT010522.2; CT010522.1; Mcm4; Prkdc,3,TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; TRUE
chr16_14680000_15160000,0.064776688,0.341030634,1.167267999,1.025298039,0.299083078,0.801854343,0.760366345,0.421277235,0.4324536,0.331540019,1700,4,Snai2; AC169385.1; Gm25547; AC154606.1; Efcab1; AC118928.1,1,TRUE; FALSE; FALSE; FALSE; FALSE; FALSE
chr16_19680000_20120000,0.095889769,0.546223134,0.694329719,1.112190783,1.070639495,0.184810629,-0.190868518,0.224405554,0.595380884,0.46904824,1705,4,Lamp3; Gm17799; B3gnt5; A930003A15Rik; Gm27883; Klhl6; Klhl24,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr16_24280000_24840000,0.816212308,0.533701268,1.35285374,1.351681741,0.760032264,0.400444561,0.396981849,0.576136444,0.810436875,1.111792153,1723,4,AC169509.1; Lppos; Lpp; Gm24440; Mir28a,0,FALSE; FALSE; FALSE; FALSE; FALSE
chr16_24480000_25800000,0.20304275,0.166872257,0.510055919,0.771914251,0.375832773,0.590797959,0.898064173,0.237832728,0.466563368,0.258254721,1726,4,Lpp; Mir28a; Gm22672; A230028O05Rik; Tprg; Trp63; Gm24928; Gm27005,1,FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE
chr16_24840000_25360000,0.08089496,0.497186006,1.143606536,1.474648972,1.046253756,1.305770491,1.223643352,0.787090711,0.802983768,0.743385661,1727,4,Lpp; Gm22672; A230028O05Rik; Tprg,0,FALSE; FALSE; FALSE; FALSE
chr16_25080000_25960000,0.222594527,0.274898849,0.728809654,0.464297415,0.682372909,0.576743189,0.694439806,0.238359455,0.53778747,0.361970456,1728,4,Tprg; Trp63; Gm24928; Gm27005; Gm4524; P3h2,1,FALSE; TRUE; FALSE; FALSE; FALSE; FALSE
chr16_44720000_45160000,-0.091470278,-0.292982296,0.087281951,0.448877052,0.202515802,-0.207115668,-0.262374138,0.085393578,0.194978288,0.126817955,1758,4,Nepro; Gtpbp8; Cd200r1; Cd200r4; Cd200r2; Cd200r3; Ccdc80; Slc35a5; Atg3,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr16_55480000_56120000,-0.083581513,0.001713696,0.351760869,0.082055689,0.263091119,-0.073654544,-0.315034657,0.205537174,0.149568365,0.584467917,1776,4,Mir5118; Gm23003; Gm26369; Nfkbiz; Nxpe3; Cep97; Rpl24; Gm28037; Zbtb11os1; Zbtb11; Pcnp; Trmt10c; Gm22422; Senp7; Gm24047,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr16_56160000_56720000,0.079640161,0.306296334,0.45684301,0.887905641,0.772984728,0.431612766,0.397110214,0.067921264,0.686726377,0.735520975,1778,4,Senp7; Impg2; Abi3bp; Tfg,0,FALSE; FALSE; FALSE; FALSE
chr16_62920000_63400000,-0.13268701,0.342636052,-0.274012247,-0.079717419,0.74574796,-0.127533085,-0.117154006,-0.173605049,-0.219211385,0.047187464,1787,4,Pros1,0,FALSE
chr16_64320000_64760000,-0.268436177,-0.363557422,-0.001821187,0.61924806,0.047416906,-0.440922953,-0.351601751,-0.143359909,-0.100292669,-0.182474614,1788,4,Csnka2ip; 4930453N24Rik,0,FALSE; FALSE
chr16_73000000_74440000,-0.013861544,-0.142578813,0.03639256,0.228978695,0.569516192,0.177736681,0.292417357,0.000183289,0.036683763,0.178044125,1799,4,Robo1; Gm25699; Robo2; Gm24272; Gm22163; Mir691,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr16_73360000_73840000,-0.225537579,-0.032059525,0.31119615,0.72732343,1.209378238,0.287627923,0.346256375,0.013950916,0.137129735,0.484352384,1802,4,Gm25699,0,FALSE
chr16_75520000_76920000,0.440064412,0.43424829,0.241561472,0.095302595,0.477904298,0.406546518,0.253192818,0.013179923,0.256634173,0.738497894,1807,4,Lipi; Rbm11; Gm15553; Hspa13; Gm22923; Gm15554; Samsn1; Gm15555; Gm37705; Gm22268; Gm26915; Nrip1; Gm9843; Gm45030; Gm45029; Gm30790; 1700041M19Rik; 1700063K16Rik,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr16_84960000_87360000,0.323241985,0.623377338,0.446009939,0.436575605,0.280263555,0.196045352,0.51403656,0.078368477,0.257784301,0.334464496,1822,4,App; CT010505.3; CT010505.1; CT010505.2; AC164302.1; Gm27295; Cyyr1; Gm2541; Adamts1; Adamts5; Gm25715; N6amt1,1,TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr16_85760000_87360000,0.28549959,0.366747001,0.370516544,0.307896684,0.411065247,0.338872084,0.691593582,0.013314968,0.376478089,0.255242176,1823,4,Adamts1; Adamts5; Gm25715; N6amt1,0,FALSE; FALSE; FALSE; FALSE
chr16_96680000_97320000,0.361890397,0.406905839,0.721728044,0.832329725,0.224485233,0.354668532,1.298823978,0.365741673,0.399010522,0.270983203,1852,4,Dscam,0,FALSE
chr17_10320000_12000000,0.270441316,0.062693968,0.214657477,0.631993961,0.350762851,0.262727501,0.16447684,0.08617168,0.549780422,0.510818538,1862,4,1700110C19Rik; Pacrg; A230009B12Rik; Gm16168; Gm16169; Park2; Gm3145; Gm28505; Gm37402; Gm37332; Gm28118; Gm10513,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr17_14240000_15000000,-0.062476172,0.311479967,0.409489705,0.598269395,0.191017535,-0.06469081,0.136423625,0.118025339,0.331862022,0.250501673,1868,4,Smoc2; Thbs2; Gm3222; Gm23352; Wdr27; Gm7393; 1600012H06Rik; Phf10; Gm3448; Ermard,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr17_15760000_16960000,-0.236163427,-0.405088917,-0.069895739,0.129531247,0.077734503,-0.091869108,-0.010796651,-0.075331263,0.05211236,0.089057136,1871,4,Chd1; Rgmb; Gm25598; BC002059,1,TRUE; FALSE; FALSE; FALSE
chr17_42600000_43240000,-0.174321413,0.050134685,0.353827717,0.941222377,0.857173407,-0.024083473,-0.118125898,0.485008095,0.40356886,0.663510858,1895,4,Opn5; Adgrf4; Adgrf2; Cd2ap; Tnfrsf21,0,FALSE; FALSE; FALSE; FALSE; FALSE
chr17_42840000_44160000,0.335072864,0.470868674,0.58151775,0.585561651,0.257187872,0.202521828,0.170916789,0.456806598,0.515595204,0.312980411,1896,4,Cd2ap; Tnfrsf21; Adgrf1; Adgrf5; Gm25135; Mep1a; Ankrd66; Pla2g7; 1700071M16Rik; Tdrd6; Slc25a27; Cyp39a1; Gm25783; Rcan2; Gm24532; Enpp5; Enpp4,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr17_48480000_49240000,0.664262498,0.765192041,0.651802014,0.304841907,0.109851253,0.545791919,0.756642266,0.646776699,0.901100654,0.253450884,1908,4,Unc5cl; Gm24071; Gm23642; Gm45330; Lrfn2; Gm44304; 1700008K24Rik,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr17_50400000_50840000,0.560953121,0.489756685,0.976575687,0.984936088,0.39399135,1.028394686,0.295439015,0.248686714,0.791074079,0.690621602,1911,4,Plcl2; Gm7334; Tbc1d5,0,FALSE; FALSE; FALSE
chr17_50800000_52080000,0.339080521,0.349021045,0.409467983,0.450786963,0.328371287,0.48288054,0.404859199,0.372731178,0.360551453,0.537807015,1913,4,Tbc1d5; Gm25177; Satb1; E430014B02Rik; C230085N15Rik; Gm36931; 5830444F18Rik; Gm37248; Gm6934; Gm37593; Gm37266; Gm37176,1,FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr17_51400000_51880000,0.507097123,0.505740029,0.670195203,0.337537518,0.195015185,0.809341544,0.057805633,0.413394621,0.362748137,0.603463766,1918,4,Satb1; E430014B02Rik; C230085N15Rik; Gm36931; 5830444F18Rik; Gm37248; Gm6934; Gm37593; Gm37266; Gm37176,1,TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr17_63480000_64120000,0.001637657,0.083704576,0.415388206,0.553541645,0.33138259,0.529029055,0.147746071,0.349630108,0.460451381,0.103716684,1939,4,Fbxl17; A930002H24Rik; Fer,0,FALSE; FALSE; FALSE
chr17_63800000_64400000,0.258504126,0.338440979,1.01299553,1.03556004,0.432798541,0.4101298,0.139968764,-0.001014134,0.447273436,0.212155705,1942,4,A930002H24Rik; Fer; Pja2; Gm24194,0,FALSE; FALSE; FALSE; FALSE
chr17_64480000_64960000,0.246143653,0.85907492,1.440979123,1.43082509,0.786087614,0.612730056,0.593121253,0.402413939,0.704582862,0.065367259,1944,4,AU016765; Man2a1; Gm17133; 4930583I09Rik; Gm25344,0,FALSE; FALSE; FALSE; FALSE; FALSE
chr17_64600000_65400000,-0.062785338,0.070675076,0.719197899,0.875165455,0.392481932,0.433672386,0.446477159,0.351999433,0.402954646,0.237514453,1945,4,Man2a1; Gm17133; 4930583I09Rik; Gm25344; Tmem232,0,FALSE; FALSE; FALSE; FALSE; FALSE
chr17_67640000_68880000,0.12617258,0.48986944,0.942035421,1.025932652,0.29835012,0.153320119,0.482596322,0.496326659,0.38622444,0.242282762,1953,4,Lama1; Arhgap28; Gm17097; L3mbtl4; Gm15974; Tmem200c,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr17_68160000_69280000,0.203779046,0.270247201,0.659150819,0.484210897,0.266910416,0.189985051,0.527735257,0.62027035,0.534265955,0.337715274,1954,4,L3mbtl4; Gm15974; Tmem200c; Epb41l3; 2410021H03Rik,0,FALSE; FALSE; FALSE; FALSE; FALSE
chr17_69040000_69480000,0.268062428,0.33607448,0.788387762,0.507658467,0.238852638,0.634558793,0.735110102,0.408477784,0.905739131,0.410832778,1957,4,Epb41l3; 2410021H03Rik; Zbtb14; A930029G22Rik; C030034I22Rik; Akain1,1,FALSE; FALSE; TRUE; FALSE; FALSE; FALSE
chr17_70680000_71480000,-0.048299276,0.151862233,0.251104362,0.64062755,0.757672011,0.06997391,-0.141275748,0.127869505,0.074092989,0.189463003,1961,4,Dlgap1; 5031415H12Rik; Gm20703; Tgif1; Gm28727; Mir1195; Gm26510; Gm9320; Gm26561; Gm16519; Myl12b; Myl12a; Myom1; Lpin2; Emilin2; Smchd1; Gm37639; Gm38220; Gm4707,1,FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr17_74280000_74720000,0.043154935,-0.54189044,-0.023503515,-0.178222254,0.696109254,-0.176740503,-0.660565695,-0.208539015,-0.305162728,0.015724083,1973,4,Memo1; Dpy30; Spast; Slc30a6; Nlrc4; Yipf4; Birc6; Gm26749; Ttc27,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr17_78120000_79560000,0.435423972,0.51211641,0.339639662,0.583862566,0.311277877,0.206934963,0.342749698,0.748229145,0.622186401,0.401655771,1987,4,Gm5229; Crim1; Gm25069; Fez2; Gm10093; Vit; Gm22562; Strn; Heatr5b; Gpatch11; Gm6548; Eif2ak2; n-R5s29; Gm26637; Sult6b1; Cebpzos; Cebpz; Ndufaf7; Prkd3; Gm26957; Qpct; Cdc42ep3; Gm17315,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr17_78560000_79000000,0.286310658,0.488537132,0.970387964,1.144970294,0.870028206,0.285065407,0.223892544,0.820631388,1.002814723,0.604548324,1988,4,Vit; Strn; Heatr5b; Gpatch11; Gm6548; Eif2ak2; n-R5s29; Gm26637; Sult6b1; Cebpzos; Cebpz; Ndufaf7; Prkd3,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr17_84840000_85480000,0.605893151,0.18804947,0.478615175,0.48158336,0.613571694,0.198673217,0.309881404,0.161112137,0.473066076,0.43562157,2005,4,1110020A21Rik; Ppm1b; Slc3a1; Prepl; Camkmt,0,FALSE; FALSE; FALSE; FALSE; FALSE
chr17_87280000_88000000,0.002291307,0.032876751,0.600429655,0.78808613,0.966171686,0.322566577,-0.080500509,0.293669957,0.352115249,0.910097684,2019,4,4833418N02Rik; Ttc7; Gm15978; 0610012D04Rik; Stpg4; Calm2; Gm26005; Gm28676; Epcam; Msh2; Kcnk12; Rpl36-ps4; Msh6; Fbxo11,2,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; TRUE; FALSE
chr18_7920000_8480000,-0.272868478,-0.014726847,0.279713152,0.695237114,1.03212829,0.043129994,0.295934331,0.174261352,0.49837645,0.74772162,2034,4,Wac; Gm7502,0,FALSE; FALSE
chr18_9440000_9920000,-0.055642233,0.165774409,0.224179289,1.135519276,1.176751334,0.236820047,0.062166138,0.267998116,0.485761007,0.897044478,2040,4,Ccny; Gm22765; Cetn1; Colec12; Gm17430; Gm7497; Gm23350; Gm23637; Gm5501,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr18_11720000_12240000,0.375544309,0.267061472,0.510285258,0.562308999,1.141373854,0.096380118,-0.372889731,0.116970858,0.185733615,0.744111948,2042,4,Rbbp8; Gm6277; Cables1; Mir1901; Tmem241; Riok3; Gm25289; 3110002H16Rik; Npc1; Gm15956,1,TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr18_12160000_13000000,0.179488943,0.329195873,0.798203674,0.721183692,0.573111073,-0.157061819,-0.035058865,0.459752688,0.60300957,0.560539169,2044,4,Gm25289; 3110002H16Rik; Npc1; Gm15956; Ankrd29; Gm16072; Lama3; Gm29201; Gm29199; Gm29200; Gm22340; Ttc39c; Mir1948; Cabyr; Gm7599; Osbpl1a; Gm5687; Gm26407; Impact,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr18_16200000_16840000,0.109637803,0.341000361,0.478852545,0.461536225,0.448372675,0.117883422,0.341466369,-0.038368048,-0.120599813,0.003534305,2049,4,Gm24385; Gm7665; Cdh2; Gm15485; Gm15328; Gm7670,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr18_19880000_20560000,-0.124803152,0.148344093,-0.169730073,0.317246839,0.466726446,-0.141221981,-0.040456261,-0.074596488,-0.209974333,-0.09034443,2052,4,Dsc3; Dsc2; Dsc1; Dsg1c; Dsg1a; Dsg1b; Dsg4; Dsg3; Dsg2,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr18_24600000_25520000,0.485674311,0.221291668,0.44634774,0.973567071,0.16100346,0.2046032,0.044845446,0.419753344,0.506582659,0.110916577,2059,4,Slc39a6; Elp2; Mocos; n-R5s23; Gm9955; Fhod3; Gm24294; Tpgs2; AW554918; Gm16558; Celf4,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr18_30280000_31600000,0.258411479,0.003289276,0.184602505,0.394070579,0.812962592,0.126805747,0.435289807,0.127028362,0.186209913,0.366840094,2068,4,Pik3c3; Rpl29-ps5; Gm22870; Gm7936; Rit2; Gm23283; Syt4; Gm26658; Gm25396; Slc25a46,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr18_30320000_31000000,0.13932046,0.045036157,0.081048836,0.675789709,0.94136655,0.186398755,0.216213779,0.181395798,0.080798831,0.154190281,2069,4,Pik3c3; Rpl29-ps5; Gm22870; Gm7936; Rit2,0,FALSE; FALSE; FALSE; FALSE; FALSE
chr18_38480000_39560000,0.686910747,0.327309028,0.651331519,0.611882001,0.528187194,0.005965289,0.119983694,0.385039548,0.327259616,0.382439029,2090,4,Spry4; Gm27369; Gm27804; Arhgap26; Gm19774; Gm15335; Gm8302; Fgf1; Gm15334; Gm15336; Gm15333; Gm15337; Nr3c1,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE
chr18_38880000_39560000,0.627983327,0.441030442,0.856175736,0.840545637,0.314312541,-0.080515416,0.217495564,0.209493013,0.195673721,0.41235022,2091,4,Arhgap26; Fgf1; Gm15334; Gm15336; Gm15333; Gm15337; Nr3c1,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE
chr18_39120000_39560000,0.534296839,0.053702672,0.74484534,0.627903175,0.157494761,-0.16815687,0.106671739,-0.023685755,0.063757807,0.562158425,2092,4,Arhgap26; Gm15336; Gm15333; Gm15337; Nr3c1,1,FALSE; FALSE; FALSE; FALSE; TRUE
chr18_39120000_40240000,-0.013917935,-0.019711886,0.211541882,0.266220761,0.114998654,-0.041229491,0.052460322,-0.10884593,-0.071337322,0.260364437,2093,4,Arhgap26; Gm15336; Gm15333; Gm15337; Nr3c1; Pabpc2; Yipf5,1,FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE
chr18_42560000_43360000,0.187943116,0.440860753,0.739791846,1.276823352,0.510511411,0.36071896,0.444022966,0.450071077,0.34675224,0.397834515,2101,4,Tcerg1; Gm27457; Gpr151; Ppp2r2b; 4933407I08Rik; Gm22264; Gm8181; Stk32a; Dpysl3,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr18_44400000_44880000,0.02482463,0.44356434,0.619859232,0.857859989,0.857853183,0.723816562,0.225215256,0.500146522,-0.151709847,0.190160416,2102,4,Dcp2; Mcc; A930012L18Rik; Gm43425; Ythdc2,0,FALSE; FALSE; FALSE; FALSE; FALSE
chr18_44840000_46240000,0.148334827,-0.007347451,0.054226926,0.530199449,0.402427272,0.114589765,0.236450624,-0.123559737,0.216630259,0.311914286,2103,4,Ythdc2; Gm26928; Kcnn2; Gm10540; A330093E20Rik; Gm26262; Gm38337; Trim36; 1700018A14Rik; Pggt1b,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr18_53960000_55000000,0.368017952,0.403167765,0.413313137,0.166781436,0.088591675,0.25212845,0.198925015,0.172231393,0.216614012,0.40758834,2117,4,Gm5507; Redrum; Zfp608; Gm26742; Gm4221,0,FALSE; FALSE; FALSE; FALSE; FALSE
chr18_53960000_56360000,0.088657901,0.428087699,0.307053975,0.130401945,0.325091501,0.148445519,0.117047062,-0.008853888,0.187416907,0.333816333,2118,4,Gm5507; Redrum; Zfp608; Gm26742; Gm4221; Gm24183; Gm34073; Gm22597; Gm37828; Gm37337; Gm24514; Gm26959; Gm8614; Gm23335; Gm6944; Gm22484; Gm23555; Gm25476,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr18_62360000_63600000,-0.009356519,0.497190768,0.594481626,0.416349753,0.48987639,0.164069833,0.332303354,0.442529022,0.259896168,0.156629339,2141,4,Htr4; Fbxo38; Spink10; Gm36368; Spink7; Spink13; Gm17732; 2700046A07Rik; Apcdd1; Napg; Piezo2; Gm26972; Gm23581; Gm22560; Gm22210; Gm24848,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr18_77200000_77760000,0.232631396,0.071964184,0.475529178,0.946618062,0.888308938,0.116738291,-0.114099627,0.507637103,0.786908966,0.362149081,2174,4,St8sia5; Gm15957; Loxhd1; Rnf165; 8030462N17Rik; Gm26014; 4930465K10Rik; A330094K24Rik; Haus1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
